index	seconds	temperature	temperature_2	beleuchtungsstaerke
533	53.2	56.55927783	131.2315491	0.82977
534	53.3	56.65802734	131.2315491	0.82977
535	53.4	56.55927783	131.3325224	0.82875
536	53.5	56.55927783	131.2315491	0.82977
537	53.6	56.55927783	131.130586	0.83079
538	53.7	56.55927783	131.0296332	0.8313
539	53.8	56.55927783	131.130586	0.83181
540	53.9	56.46052397	131.2315491	0.83334
541	54	56.55927783	131.130586	0.83436
542	54.1	56.55927783	131.130586	0.83385
543	54.2	56.55927783	130.9286904	0.83538
544	54.3	56.55927783	131.0296332	0.83436
545	54.4	56.50620247	131.0296332	0.83385
546	54.5	56.60495431	131.0296332	0.83334
547	54.6	56.50620247	131.130586	0.83334
548	54.7	56.60495431	130.9286904	0.83283
549	54.8	56.50620247	130.8277579	0.83232
550	54.9	56.50620247	130.9286904	0.83232
551	55	56.50620247	130.8277579	0.8313
552	55.1	56.50620247	130.8277579	0.83181
553	55.2	56.50620247	130.8277579	0.83181
554	55.3	56.50620247	130.6439013	0.83334
555	55.4	56.50620247	130.6439013	0.83385
556	55.5	56.46052397	130.5429973	0.83334
557	55.6	56.55927783	130.5429973	0.83334
558	55.7	56.65802734	130.4421034	0.83487
559	55.8	56.55927783	130.5429973	0.83589
560	55.9	56.55927783	130.6439013	0.8364
561	56	56.65802734	130.6439013	0.83589
562	56.1	56.55927783	130.6439013	0.83691
563	56.2	56.55927783	130.7448155	0.83691
564	56.3	56.55927783	130.7448155	0.8364
565	56.4	56.46052397	130.9286904	0.83487
566	56.5	56.46052397	130.7268355	0.83334
567	56.6	56.55927783	130.7268355	0.83232
568	56.7	56.55927783	130.8277579	0.83283
569	56.8	56.55927783	130.7268355	0.83436
570	56.9	56.55927783	130.8277579	0.83487
571	57	56.55927783	130.8277579	0.83487
572	57.1	56.55927783	130.8277579	0.83283
573	57.2	56.55927783	130.8277579	0.83181
574	57.3	56.55927783	130.8277579	0.8313
575	57.4	56.55927783	130.3412195	0.83181
576	57.5	56.55927783	130.2403457	0.83385
577	57.6	56.40744628	130.3412195	0.83538
578	57.7	56.50620247	130.3412195	0.83589
579	57.8	56.50620247	130.3412195	0.83334
580	57.9	56.50620247	130.2403457	0.83181
581	58	56.50620247	130.2403457	0.83181
582	58.1	56.50620247	130.4421034	0.83181
583	58.2	56.50620247	130.3412195	0.83079
584	58.3	56.40744628	130.3412195	0.83079
585	58.4	56.50620247	130.3412195	0.82926
586	58.5	56.40744628	130.6259232	0.82926
587	58.6	56.40744628	130.7268355	0.8313
588	58.7	56.46052397	130.7268355	0.83385
589	58.8	56.46052397	130.7268355	0.83436
590	58.9	56.46052397	130.6259232	0.83436
591	59	56.55927783	130.7268355	0.83385
592	59.1	56.46052397	130.7268355	0.83436
593	59.2	56.46052397	130.6259232	0.83283
594	59.3	56.55927783	130.4241288	0.83232
595	59.4	56.55927783	130.5250209	0.83232
596	59.5	56.46052397	130.5250209	0.83079
597	59.6	56.55927783	130.6259232	0.83232
598	59.7	56.55927783	130.4241288	0.83181
599	59.8	56.40744628	130.6259232	0.83181
600	59.9	56.40744628	130.6259232	0.8313
601	60	56.40744628	130.5250209	0.83181
602	60.1	56.50620247	130.6259232	0.83181
603	60.2	56.50620247	130.6259232	0.83181
604	60.3	56.40744628	130.7268355	0.8313
605	60.4	56.50620247	130.7268355	0.83232
606	60.5	56.40744628	130.9286904	0.83232
607	60.6	56.50620247	130.9286904	0.83181
608	60.7	56.50620247	131.0296332	0.83232
