index	seconds	temperature	temperature_2	beleuchtungsstaerke
428	42.701	50.71264363	99.65294277	0.73746
429	42.801	50.81168271	99.55424434	0.73899
430	42.901	50.81168271	99.55424434	0.73899
431	43.001	50.71264363	99.55424434	0.74052
432	43.101	50.81168271	99.65294277	0.74307
433	43.201	50.81168271	99.65294277	0.74409
434	43.301	50.81168271	100.1289084	0.74511
435	43.401	50.81168271	100.1289084	0.74664
436	43.501	50.81168271	100.227631	0.74613
437	43.601	50.81168271	100.1289084	0.74562
438	43.701	50.71264363	100.227631	0.7446
439	43.801	50.71264363	100.227631	0.74358
440	43.901	50.91071634	100.3263578	0.74307
441	44.001	50.71264363	100.3263578	0.74154
442	44.101	50.81168271	100.3263578	0.74052
443	44.201	50.71264363	100.3263578	0.71604
444	44.301	50.71264363	100.1289084	0.58803
445	44.401	50.71264363	100.227631	0.45594
446	44.501	49.66992292	100.1289084	0.40035
447	44.601	48.67863034	100.03019	0.37332
448	44.701	48.48030196	99.93147577	0.35802
449	44.801	48.08357412	99.93147577	0.34935
450	44.901	47.88517434	99.83276571	0.3417
451	45.001	47.78596542	99.63535797	0.33762
452	45.101	47.98437723	99.83276571	0.33762
453	45.201	48.08357412	99.93147577	0.3366
454	45.301	48.08357412	99.93147577	0.3366
455	45.401	47.98437723	99.63535797	0.3366
456	45.501	47.98437723	99.83276571	0.3366
457	45.601	48.03645478	100.1289084	0.33711
458	45.701	47.93725505	100.03019	0.33711
459	45.801	47.93725505	100.1289084	0.3366
460	45.901	47.83804929	99.83276571	0.33456
461	46.001	47.83804929	100.227631	0.33405
462	46.101	47.7388375	99.93147577	0.33303
463	46.201	47.7388375	100.5238242	0.33303
464	46.301	47.63961966	100.1289084	0.33507
465	46.401	47.7388375	100.1289084	0.33507
466	46.501	47.83804929	100.03019	0.33558
467	46.601	47.83804929	100.6225637	0.33558
468	46.701	47.83804929	100.3263578	0.33456
469	46.801	47.7388375	100.3263578	0.33303
470	46.901	47.83804929	100.227631	0.33405
471	47.001	47.83804929	100.3263578	0.33405
472	47.101	47.7388375	100.3263578	0.33507
473	47.201	47.83804929	100.3263578	0.33405
474	47.301	48.03645478	100.4250889	0.33303
475	47.401	47.93725505	100.3263578	0.3315
476	47.501	47.93725505	100.3263578	0.3315
477	47.601	48.03645478	100.5238242	0.3315
478	47.701	48.03645478	100.4250889	0.33252
479	47.801	48.03645478	100.4250889	0.33201
480	47.901	48.13564852	100.4250889	0.33048
481	48.001	48.13564852	100.4250889	0.32997
482	48.101	48.13564852	100.227631	0.33099
483	48.201	48.23483628	100.227631	0.33201
484	48.301	48.23483628	100.03019	0.33201
485	48.401	48.13564852	100.03019	0.33048
486	48.501	48.23483628	100.227631	0.33099
487	48.601	48.13564852	100.227631	0.32997
488	48.701	48.23483628	100.4250889	0.3315
489	48.801	48.23483628	100.3263578	0.33201
490	48.901	48.13564852	100.227631	0.33405
491	49.001	48.23483628	100.3263578	0.33405
492	49.101	48.13564852	100.3263578	0.33456
493	49.201	48.23483628	100.3263578	0.33303
